Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-18,6.7943755139871085,6.97435879511877,6.4141603498432325,6.614391803741455,1078800,0.0,0.0
2020-09-21,6.328668578322492,6.501902771274031,6.321919472826997,6.3939127922058105,2647600,0.0,0.0
2020-09-22,6.317420034536675,6.483904699505201,6.3106704996585,6.389413356781006,3396000,0.0,0.0
2020-09-23,6.301670518327121,6.596393293982127,6.2184279848997495,6.423159122467041,3934800,0.0,0.0
2020-09-24,6.423159400702407,6.51990057675503,6.299420946611004,6.321918964385986,1142800,0.0,0.0
2020-09-25,6.321918736718857,6.342166909075757,6.254424685824532,6.276922702789307,2136400,0.0,0.0
2020-09-28,6.3106696185205,6.351165963907077,5.878709316253662,5.878709316253662,3048000,0.0,0.0
2020-09-29,6.006948304557803,6.006948304557803,5.624483270517037,5.734723091125488,1795200,0.0,0.0
2020-09-30,5.727973667702489,5.835964074715445,5.68297805813495,5.716724872589111,1528400,0.0,0.0
2020-10-01,5.698726346112119,5.930455207824707,5.547990179583351,5.930455207824707,3453200,0.0,0.0
2020-10-02,5.84496291173394,5.865211085836923,5.685227792825986,5.734723091125488,1757200,0.0,0.0
2020-10-05,5.804466755580839,5.916956424713135,5.649231321140375,5.916956424713135,1190800,0.0,0.0
2020-10-06,5.883209932479903,6.119438508082863,5.777469792176937,5.8067169189453125,945600,0.0,0.0
2020-10-07,5.903457499725429,6.00244852393743,5.763970557035533,5.930455207824707,874400,0.0,0.0
2020-10-08,5.93045520429083,6.042944867928432,5.781968882618317,5.849462509155273,1190400,0.0,0.0
2020-10-09,5.856212267751441,6.240926726152135,5.853962422898837,6.144185543060303,1344800,0.0,0.0
2020-10-13,6.279172617655356,6.319668962822272,6.186931133270264,6.186931133270264,881600,0.0,0.0
2020-10-14,6.186931928771228,6.411911271635637,6.094690432525944,6.157684803009033,883600,0.0,0.0
2020-10-15,6.105938495877386,6.292671310899669,5.979950199132157,6.081191062927246,966800,0.0,0.0
2020-10-16,6.123936922902945,6.34216713747207,6.081191161155877,6.321918964385986,1170400,0.0,0.0
2020-10-19,6.299421296015375,6.490653814038645,6.2476761526426134,6.364665508270264,1042400,0.0,0.0
2020-10-20,6.36466605444366,6.5334005679237475,6.301671681596699,6.5244011878967285,1458400,0.0,0.0
2020-10-21,6.5244011878967285,6.571646645696405,6.351166984403131,6.5244011878967285,1002400,0.0,0.0
2020-10-22,6.472655257941491,6.706633531887793,6.445657550236837,6.634640216827393,1927200,0.0,0.0
2020-10-23,6.643640138516809,6.6908855944671455,6.528900622347938,6.56939697265625,1087200,0.0,0.0
2020-10-26,6.522151302556105,6.535649943399098,6.3039214876191485,6.396162986755371,615200,0.0,0.0
2020-10-27,6.43440871373054,6.486153854953626,6.189181217708432,6.207179546356201,1304800,0.0,0.0
2020-10-28,6.054194290432865,6.054194290432865,5.736973440409912,5.8067169189453125,1720800,0.0,0.0
2020-10-29,5.784219029416048,6.029446561472748,5.588487230249291,5.941704750061035,1366800,0.0,0.0
2020-10-30,5.995698818042005,5.995698818042005,5.588486367237254,5.77971887588501,1814400,0.0,0.0
2020-11-03,5.939454679140501,6.074442373257932,5.847213181134967,6.018197536468506,2076400,0.0,0.0
2020-11-04,6.074442145873463,6.488404163476925,6.042945175766906,6.384913444519043,1240800,0.0,0.0
2020-11-05,6.490654214056491,6.614392682637163,6.416411047085277,6.495153903961182,1365200,0.0,0.0
2020-11-06,6.468155298020885,6.951860738832692,6.425409108073351,6.88211727142334,1896400,0.0,0.0
2020-11-09,6.974359941482544,7.091349308004465,6.6616387781970845,6.749380588531494,1301600,0.0,0.0
2020-11-10,6.63913965611297,6.893366093979189,6.63913965611297,6.679636001586914,979200,0.0,0.0
2020-11-11,6.726882567413577,6.8123749618388505,6.546899256698362,6.749380588531494,1172800,0.0,0.0
2020-11-12,6.661638468752276,6.778627400725794,6.472655786722847,6.56939697265625,1313200,0.0,0.0
2020-11-13,6.749380450218104,6.868619659319682,6.519901411923316,6.654889106750488,1440800,0.0,0.0
2020-11-16,6.7043841854723825,6.787626730394426,6.423160009418774,6.609892845153809,1263600,0.0,0.0
2020-11-17,6.564897234453654,6.645889934473585,6.445658029325871,6.609892845153809,1569600,0.0,0.0
2020-11-18,6.657138045266354,6.69538454644103,6.427659038218301,6.468155384063721,1064800,0.0,0.0
2020-11-19,6.468155909196413,6.636890411175449,6.335418066643782,6.596394062042236,1422800,0.0,0.0
2020-11-23,6.668387100298839,6.839371439936502,6.634640287145855,6.778626918792725,1462800,0.0,0.0
2020-11-24,6.839371355433814,7.0193550718826545,6.738130917225721,6.974359035491943,1597600,0.0,0.0
2020-11-25,6.91136444574673,6.992357136972126,6.771877509874093,6.929362773895264,1448400,0.0,0.0
2020-11-26,6.929363056935162,6.97435909370142,6.825872773132382,6.868618965148926,419600,0.0,0.0
2020-11-27,6.868618752784256,6.963110083780697,6.7966250103613515,6.798874855041504,1020000,0.0,0.0
2020-11-30,6.796625566488607,6.969859759009134,6.668387413024902,6.668387413024902,2186400,0.0,0.0
2020-12-01,6.9721097270297605,7.311828583478928,6.841621726396852,7.199338912963867,4702000,0.0,0.0
2020-12-02,7.199338912963867,7.296080098265065,7.07335060213893,7.199338912963867,1535600,0.0,0.0
2020-12-03,7.266832510383136,7.332076724958131,7.136344510347181,7.289330959320068,2066400,0.0,0.0
2020-12-04,7.33432615899062,7.33432615899062,7.0800996929671,7.143094062805176,1503200,0.0,0.0
2020-12-07,7.1385936972577255,7.293829118587772,7.01935493268079,7.235334873199463,1565200,0.0,0.0
2020-12-08,7.154343128204346,7.379322477256232,7.055352523583635,7.154343128204346,1534400,0.0,0.0
2020-12-09,7.181340779785105,7.2330863557677585,6.933863412042414,7.0508527755737305,1141600,0.0,0.0
2020-12-10,7.048602344923723,7.158842164397908,6.861869519428428,7.109346866607666,1079200,0.0,0.0
2020-12-11,7.066600878599222,7.086849053080002,6.803375039463118,7.017105579376221,1047200,0.0,0.0
2020-12-14,6.976608849016094,7.136343962172004,6.911364639452803,6.983358383178711,1050000,0.0,0.0
2020-12-15,6.983359030039718,7.170091868028956,6.888867688580462,7.149843692779541,1465600,0.0,0.0
2020-12-16,7.1768407501231595,7.197088924741784,6.963110637869049,7.0643510818481445,1129200,0.0,0.0
2020-12-17,7.064350679159361,7.174590496291198,6.940612222755912,6.974359035491943,1266000,0.0,0.0
2020-12-18,6.913614456501488,7.023854272698974,6.744879965137458,6.805624485015869,1840000,0.0,0.0
2020-12-21,6.675136566162109,6.771877744226113,6.481654210034105,6.675136566162109,1744000,0.0,0.0
2020-12-22,6.713383516742167,6.906865885790401,6.571646292727844,6.603143692016602,1823200,0.0,0.0
2020-12-23,6.830372779906747,7.183590268852807,6.80337507077013,7.1295952796936035,4080000,0.0,0.0
2020-12-28,7.174591664607848,7.680795225420949,7.145344536571062,7.671795845031738,3343600,0.0,0.0
2020-12-29,7.683043991453296,7.791033960240984,7.487311368436878,7.714540958404541,3073200,0.0,0.0
2020-12-30,7.806782996485299,8.079007782385382,7.741538784193464,7.980017185211182,5892000,0.0,0.0
2021-01-04,8.076758813566038,8.092507299028103,7.487312312852954,7.608801364898682,5671600,0.0,0.0
2021-01-05,7.536807354939603,7.847279062402152,7.291579857419911,7.685293674468994,3756400,0.0,0.0
2021-01-06,7.685293393776812,7.757286706178114,7.406318664550781,7.406318664550781,3417200,0.0,0.0
2021-01-07,7.455225045950447,7.599723513938148,7.30846830493111,7.312983989715576,2430000,0.029152,0.0
2021-01-08,7.303952861613787,7.753253607815713,7.303952861613787,7.64713716506958,2155200,0.0,0.0
2021-01-11,7.5906925057519645,8.037734985351562,7.516185856458122,8.037734985351562,3516400,0.0,0.0
2021-01-12,8.073860652758015,8.28157788331835,7.789379351072878,8.119016647338867,4386400,0.0,0.0
2021-01-13,8.10546904241015,8.487035364646399,7.825502613715042,7.981289863586426,2476400,0.0,0.0
2021-01-14,8.096438550848294,8.252225817614441,7.949681793384185,8.16642951965332,2434000,0.0,0.0
2021-01-15,8.166428739825902,8.168687012894942,7.924845198167895,8.062570571899414,1456000,0.0,0.0
2021-01-18,8.089664847937268,8.353825958062146,8.082890889869228,8.31770133972168,1766000,0.0,0.0
2021-01-19,8.669916643529103,8.669916643529103,8.17094424362313,8.444137573242188,3836800,0.0,0.0
2021-01-20,8.478004974298,8.534449748908878,8.128047543966344,8.252225875854492,2146000,0.0,0.0
2021-01-21,8.254483511161585,8.308670008283732,7.884205094858965,8.04902458190918,1856400,0.0,0.0
2021-01-22,7.92258804883905,8.042250687097747,7.703582062943234,7.818729877471924,2058400,0.0,0.0
2021-01-26,7.809698668034526,7.881947907104078,7.430389732279946,7.448452472686768,2312000,0.0,0.0
