Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-04-26,5.661317558479421,5.71012173932414,5.304068739222621,5.434864521026611,29354000,0.0,0.0
2018-04-27,5.4641477020556515,5.592991454025872,5.368490906587514,5.466099739074707,13982500,0.0,0.0
2018-04-30,5.436816795048963,5.4660992092389264,5.3782515012334535,5.397773265838623,5555500,0.0,0.0
2018-05-02,5.270881632487208,5.456338631392444,5.270881632487208,5.331398963928223,6425000,0.0,0.0
2018-05-03,5.292356477935685,5.446578590389753,5.231839134559753,5.366539478302002,11859000,0.0,0.0
2018-05-04,5.4016778057335975,5.4016778057335975,5.153751420392218,5.222077369689941,9492000,0.0,0.0
2018-05-07,5.202556184145923,5.270882606506348,5.192795532629104,5.270882606506348,5628000,0.0,0.0
2018-05-08,5.300165026492477,5.32944791191428,5.231839069567726,5.270882606506348,4736000,0.0,0.0
2018-05-09,5.270882183314288,5.288451913156719,5.186938539092406,5.2513604164123535,4996000,0.0,0.0
2018-05-10,5.290404264956682,5.39582171941157,5.227934420979738,5.3099260330200195,5946500,0.0,0.0
2018-05-11,5.366539081682112,5.5051434896616085,5.364586579150256,5.388012886047363,8790000,0.0,0.0
2018-05-14,5.444625628303411,5.454386278283497,5.3333516120910645,5.3333516120910645,5256500,0.0,0.0
2018-05-15,5.48562217726205,5.680840331575652,5.466100408374258,5.651557445526123,13513000,0.0,0.0
2018-05-16,5.651556427419857,5.819443702697754,5.573469365935774,5.819443702697754,8844000,0.0,0.0
2018-05-17,5.856534805453979,6.047848372576074,5.856534805453979,5.91510009765625,7808000,0.0,0.0
2018-05-18,5.915101437968973,5.915101437968973,5.706218561659974,5.778449058532715,14701000,0.0,0.0
2018-05-21,5.797969728079353,6.069322398301434,5.661317374544113,6.012709140777588,9509000,0.0,0.0
2018-05-22,6.012709332898063,6.403145106623979,6.012709332898063,6.3933844566345215,6941500,0.0,0.0
2018-05-23,6.393384581244544,6.393384581244544,6.051752981678559,6.38167142868042,7315000,0.0,0.0
2018-05-24,6.207927415311985,6.250875019705433,5.938526774943208,5.95414400100708,12331500,0.0,0.0
2018-05-25,5.91705352046184,6.057610440846021,5.862392754443369,6.049801826477051,8436500,0.0,0.0
2018-05-28,6.0498013372892245,6.0498013372892245,5.667174609792143,5.758926868438721,6411500,0.0,0.0
2018-05-29,5.817491936330918,5.924861883582517,5.632034923963836,5.809683322906494,2629500,0.0,0.0
2018-05-30,5.876056722461271,6.002948424920001,5.698408339019048,5.856534957885742,7408000,0.0,0.0
2018-06-01,5.979523013300516,6.0498014693439135,5.659365654151219,5.835062026977539,5865500,0.0,0.0
2018-06-04,5.895578333588826,6.012708917993369,5.7803997859603555,5.91510009765625,4560000,0.0,0.0
2018-06-05,5.876057645932933,5.876057645932933,5.622274666566933,5.714026927947998,3595500,0.0,0.0
2018-06-06,5.665222856200991,5.696457780716024,5.446578850031464,5.559805393218994,6656500,0.0,0.0
2018-06-07,5.559804717276309,5.559804717276309,5.241599398811735,5.388012886047363,8206000,0.0,0.0
2018-06-08,5.3157816683226775,5.542234230829763,5.2708815631872294,5.397773265838623,6645000,0.0,0.0
2018-06-11,5.430960852111382,5.514904496240942,5.261121061359272,5.427056312561035,3034000,0.0,0.0
2018-06-12,5.427055887435354,5.557851668745078,5.337255673732546,5.481717109680176,3053500,0.0,0.0
2018-06-13,5.487573307281768,5.487573307281768,5.179129156748165,5.2201247215271,11790500,0.0,0.0
2018-06-14,5.212317094950835,5.347017431692373,5.192795327253612,5.274786472320557,8048500,0.0,0.0
2018-06-15,5.2747866809388055,5.280643258023166,5.007338499452814,5.270882606506348,5843500,0.0,0.0
2018-06-18,5.270881683286615,5.270881683286615,5.114707097451167,5.14984655380249,6980000,0.0,0.0
2018-06-19,5.188889867657735,5.542234126141853,5.134229113969985,5.436816692352295,2394000,0.0,0.0
2018-06-20,5.4680523021339535,5.7003614656589345,5.446578032943825,5.622274398803711,2124000,0.0,0.0
2018-06-21,5.563709092931138,5.696457396814798,5.3392085244550715,5.507096290588379,3703500,0.0,0.0
2018-06-22,5.468052198869834,5.700361358007658,5.413390973842074,5.661317825317383,4482000,0.0,0.0
2018-06-25,5.723787408466219,5.758926868438721,5.622274499006594,5.758926868438721,13637500,0.0,0.0
2018-06-26,5.772591797139216,5.8565354382426635,5.671078426846038,5.782352447509766,2298500,0.0,0.0
2018-06-27,5.7979696641591545,5.905339602042355,5.682791113532858,5.856534957885742,1769500,0.0,0.0
2018-06-28,5.856535956126574,5.911197185516357,5.6906006962332825,5.911197185516357,13831000,0.0,0.0
2018-06-29,5.829205450187619,5.960001245812664,5.690600575218912,5.835062026977539,7384000,0.0,0.0
2018-07-02,5.735501092071442,5.796018901362991,5.723787937664325,5.739405632019043,1320500,0.0,0.0
2018-07-03,5.780400836257056,5.8135877946581775,5.594943811201272,5.700361728668213,2137500,0.0,0.0
2018-07-04,5.776497041714552,5.803827424611188,5.608609273577144,5.717931270599365,4814000,0.0,0.0
2018-07-05,5.717930993716325,5.753070454683856,5.61837011851296,5.700361728668213,5866500,0.0,0.0
2018-07-06,5.700361352666779,5.704265426670775,5.573469638824463,5.573469638824463,11536500,0.0,0.0
2018-07-10,5.608609136532562,5.737452898966364,5.544187255315661,5.614465713500977,4219000,0.0,0.0
2018-07-11,5.585182614328542,5.749165353179024,5.509047588441116,5.6047043800354,4077500,0.0,0.0
2018-07-12,5.592990992072527,5.8077304058079395,5.489525591638269,5.803826332092285,3530000,0.0,0.0
2018-07-13,5.80577771379305,5.837012627171503,5.596894899638236,5.6261773109436035,3343500,0.0,0.0
2018-07-16,5.628131142978506,5.7335490674389815,5.526618223909911,5.563709259033203,2601000,0.0,0.0
