Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-11-19,4.737848254991214,4.795844487280505,4.728925363360133,4.773538112640381,2818315,0.0,0.0
2009-11-23,4.782462065312464,4.902915575211713,4.760155685723428,4.889532089233398,270113,0.0,0.0
2009-11-24,4.907376524926131,4.960911317854369,4.809228550120014,4.853841304779053,78624,0.0,0.0
2009-11-25,4.818149735538063,4.929681155446183,4.818149735538063,4.885068416595459,186970,0.0,0.0
2009-11-26,4.893990505473778,4.974293521731112,4.885068470268034,4.9430646896362305,113367,0.0,0.0
2009-11-27,4.9519883274178484,5.063519347804625,4.907376004706896,5.032290935516357,185363,0.0,0.0
2009-11-30,5.108132097734373,5.108132097734373,4.920759487910784,5.032290935516357,51512,0.0,0.0
2009-12-01,5.103670346032771,5.130438165274161,4.782460787323781,5.121515274047852,24701,0.0,0.0
2009-12-02,5.130438190745787,5.130438190745787,5.067980515164145,5.085825443267822,13756,0.0,0.0
2009-12-03,5.0412128782388725,5.063519252785156,5.0412128782388725,5.0456743240356445,5522,0.0,0.0
2009-12-04,5.023368394470094,5.081364631652832,5.023368394470094,5.081364631652832,7932,0.0,0.0
2009-12-07,4.951988090423653,5.041212731575409,4.849379539489746,4.849379539489746,4217,0.0,0.0
2009-12-08,4.974294024246282,5.0189063408753185,4.795843903292663,4.907375335693359,18476,0.0,0.0
2009-12-09,4.907376103740325,4.974294802766605,4.907376103740325,4.9475274085998535,8033,0.0,0.0
2009-12-10,4.996600493955436,5.045674261013034,4.90737585132233,5.036752223968506,31228,0.0,0.0
2009-12-11,5.03675169474567,5.03675169474567,4.907375335693359,4.907375335693359,8535,0.0,0.0
2009-12-14,4.907374650049264,5.0189056396484375,4.907374650049264,5.0189056396484375,3313,0.0,0.0
2009-12-15,4.844917665193972,4.996599968951432,4.844917665193972,4.907375335693359,3715,0.0,0.0
2009-12-16,4.992137812665686,4.992137812665686,4.862761483111821,4.898451328277588,7731,0.0,0.0
2009-12-17,4.898452968762527,4.898452968762527,4.769076595880699,4.8226118087768555,20082,0.0,0.0
