,count,mean,median,mode,std,min,25%,75%,IQR,max
Open,6371,11.980679109152225,7.989999771118164,2.4606971740722656,11.300990091044955,1.2000010013580322,3.930000066757202,15.31422233581543,11.384222269058228,63.39914786702381
High,6371,12.168391160982562,8.069999694824219,2.4606971740722656,11.468885436195487,1.2300009727478027,4.03000020980835,15.632666396654848,11.602666186846498,63.39914786702381
Low,6371,11.800447897249873,7.830007076263428,2.4606971740722656,11.095178126228245,1.1700010299682617,3.8850001096725464,15.150014877319336,11.26501476764679,60.634477473607035
Close,6371,12.00281396499329,7.980000019073486,2.4606971740722656,11.304707020473458,1.2000010013580322,3.9700000286102295,15.343172073364258,11.373172044754028,61.66218185424805
Volume,6371,383492.1053209857,2266.0,0.0,2584084.362383516,0.0,233.0,10999.5,10766.5,89933243.0
Dividends,6371,0.0001530373567728771,0.0,0.0,0.012215219027545597,0.0,0.0,0.0,0.0,0.975001
Stock Splits,6371,0.00036624287134411136,0.0,0.0,0.025401814989762954,0.0,0.0,0.0,0.0,2.0
