,count,mean,median,mode,std,min,25%,75%,IQR,max
Open,1308,9.119416522793049,8.930668193665188,5.078599209562567,3.161195213604712,4.235359707327136,6.168581159644239,11.309465226484601,5.140884066840362,19.899999618530273
High,1308,9.321785474053527,9.117522150881296,4.886953335211241,3.2080009902298645,4.436587237814106,6.324292801154724,11.539439035757194,5.215146234602471,20.459999084472656
Low,1308,8.887708590660036,8.686320569451775,5.471471786499023,3.119067743215453,3.5262724943884223,5.979331284334188,11.041161829907796,5.061830545573608,19.670000076293945
Close,1308,9.111388622438506,8.906712532043457,5.749357223510742,3.17321452878467,4.129954814910889,6.142230033874512,11.319047689437866,5.1768176555633545,19.760000228881836
Volume,1308,434916.13149847096,333900.0,156400.0,537606.444932034,35500.0,209825.0,531525.0,321700.0,15222400.0
Dividends,1308,0.0004969418960244649,0.0,0.0,0.01797254106730326,0.0,0.0,0.0,0.0,0.65
Stock Splits,1308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
