,count,mean,median,mode,std,min,25%,75%,IQR,max
Open,1123,3.5268388292349986,1.6399999856948853,1.2400000095367432,4.039650455503055,0.7099999785423279,1.25,3.0549999475479126,1.8049999475479126,21.190000534057617
High,1123,3.6419501348679764,1.690000057220459,1.190000057220459,4.17016523305765,0.75,1.2899999618530273,3.1600000858306885,1.8700001239776611,21.739999771118164
Low,1123,3.406536067636121,1.5800000429153442,1.2300000190734863,3.8890434717899383,0.699999988079071,1.2100000381469727,2.965000033378601,1.7549999952316284,19.40999984741211
Close,1123,3.5109528050503345,1.6299999952316284,1.2300000190734863,4.0227686736338635,0.7099999785423279,1.2400000095367432,3.049999952316284,1.809999942779541,20.899999618530273
Volume,1123,1594170.9706144256,1235900.0,149900.0,1337610.934481415,0.0,663250.0,2151750.0,1488500.0,16280100.0
Dividends,1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stock Splits,1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
