,count,mean,median,mode,std,min,25%,75%,IQR,max
Open,6370,1391.9708906644983,14.917251024222473,5886.7314453125,2633.1408360955706,0.8403781652450562,6.598866939544678,36.30777103020431,29.70890409065963,13292.620074265975
High,6370,1392.1512053696765,15.167762996755792,5886.7314453125,2633.0469463457916,0.8403781652450562,6.636347567154582,36.92457192370874,30.28822435655416,13292.620074265975
Low,6370,1389.9931024145287,14.646300710784592,5886.7314453125,2627.900427910917,0.8403781652450562,6.598866939544678,35.67465886337238,29.0757919238277,11773.462890625
Close,6370,1390.1823166375352,14.943670749664307,5886.7314453125,2627.8018728983343,0.8403781652450562,6.598866939544678,36.36692237854004,29.76805543899536,11773.462890625
Volume,6370,13377012.843014129,5388047.0,0.0,68887239.5159801,0.0,1229024.5,10054268.5,8825244.0,2137915305.0
Dividends,6370,0.0004536554160125589,0.0,0.0,0.007925994993912708,0.0,0.0,0.0,0.0,0.254186
Stock Splits,6370,0.002606585960623228,0.0,0.0,0.09478201018177053,0.0,0.0,0.0,0.0,5.0
