,count,mean,median,mode,std,min,25%,75%,IQR,max
Open,4313,10.477903841825714,10.238363153551312,5.557048320770264,4.149295700733647,4.718715421694258,6.462096291474462,13.775180850748237,7.313084559273775,20.663371935558576
High,4313,10.614641569670493,10.36562442779541,5.557048320770264,4.197287875302808,4.828444957733154,6.551977755244903,13.979073586409736,7.427095831164833,21.10774930895868
Low,4313,10.3324188932209,10.087015183805363,5.557048320770264,4.093423640254014,4.596128727123998,6.375649254462242,13.6051291844678,7.229479930005559,20.48562610611909
Close,4313,10.474563164360529,10.230822563171387,5.557048320770264,4.144504647652229,4.621743679046631,6.476746082305908,13.746210098266602,7.269464015960693,20.8355712890625
Volume,4313,26608665.023417573,20794079.0,0.0,39410607.440050766,0.0,13154060.0,33137500.0,19983440.0,1584432124.0
Dividends,4313,0.0026464435427776484,0.0,0.0,0.02849783953738981,0.0,0.0,0.0,0.0,0.784011
Stock Splits,4313,0.0026895432413633204,0.0,0.0,0.056095931651648875,0.0,0.0,0.0,0.0,1.5
