,count,mean,median,mode,std,min,25%,75%,IQR,max
Open,6369,6.156129585868103,4.2345961424572165,0.5157443284988403,6.170460240585848,0.14182951453700005,0.6059998424406022,10.703455941806977,10.097456099366376,29.879483932854274
High,6369,6.234959784346456,4.309045791625977,0.5157443284988403,6.256374789765198,0.1547233611345291,0.6059998424406022,10.811408996582031,10.20540915414143,31.23929525581721
Low,6369,6.0854795187064425,4.21327054109312,0.5157443284988403,6.074280706230864,0.14182951453700005,0.6059996485710144,10.576550116289757,9.970550467718743,28.71005128385832
Close,6369,6.163508374250409,4.294187545776367,0.5157443284988403,6.165095839254709,0.1547233611345291,0.6059996485710144,10.746725082397461,10.140725433826447,29.190515518188477
Volume,6369,139571.77735908306,9000.0,0.0,461035.1350878149,0.0,0.0,96000.0,96000.0,27934710.0
Dividends,6369,0.00034263777673104094,0.0,0.0,0.005211679470945566,0.0,0.0,0.0,0.0,0.168311
Stock Splits,6369,0.004710315591144607,0.0,0.0,0.3759115158309708,0.0,0.0,0.0,0.0,30.0
