,count,mean,median,mode,std,min,25%,75%,IQR,max
Open,942,11.983416066554488,14.964424423061308,1.940000057220459,6.928689948524338,1.090000033378601,2.787499964237213,16.967495327923356,14.179995363686142,25.751528118229494
High,942,12.236904551968973,15.15870189269021,1.909999966621399,7.063338553762759,1.1200000047683716,2.9000000953674316,17.312035035989787,14.412034940622355,25.965581242040507
Low,942,11.66575058616179,14.496393459725581,1.7699999809265137,6.760534846121683,1.0700000524520874,2.632500112056732,16.573318448405214,13.940818336348482,24.439289093017578
Close,942,11.931719294525761,14.888528823852539,1.9299999475479126,6.9105357946000945,1.0700000524520874,2.737500011920929,16.967205047607422,14.229705035686493,25.258275985717773
Volume,942,1058139.466029724,376250.0,40826.0,1488150.867634915,8024.0,153225.25,1475500.0,1322274.75,14723600.0
Dividends,942,0.0008676454352441614,0.0,0.0,0.013837083844028295,0.0,0.0,0.0,0.0,0.276014
Stock Splits,942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
