,count,mean,median,mode,std,min,25%,75%,IQR,max
Open,1157,6.5218310441851095,5.561220937465355,10.75,3.445246300666522,1.6083672332078371,3.183051234334589,9.779798761009792,6.596747526675203,14.390000343322754
High,1157,6.676302309336068,5.669506594607328,2.5936472712846657,3.5194115210487147,1.6673127089266142,3.2925214767456055,9.995974569622257,6.703453092876652,14.640000343322754
Low,1157,6.361542124025937,5.395750640627824,11.75,3.3779037821980746,1.5662634183529511,3.073581421235287,9.546328704210236,6.472747282974948,14.15999984741211
Close,1157,6.520981127162791,5.476139545440674,3.3683083057403564,3.452684100584813,1.6167880296707153,3.1662096977233887,9.757299423217773,6.591089725494385,14.449999809265137
Volume,1157,952310.5445116682,782400.0,426400.0,689530.7502542265,93000.0,515300.0,1185900.0,670600.0,6292000.0
Dividends,1157,0.0017524269662921347,0.0,0.0,0.03421005135738084,0.0,0.0,0.0,0.0,1.006013
Stock Splits,1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
