,count,mean,median,mode,std,min,25%,75%,IQR,max
Open,1241,4.801506854947972,4.170000076293945,2.9600000381469727,2.6021904123839126,1.1200000047683716,2.8499999046325684,6.599999904632568,3.75,10.470000267028809
High,1241,4.903182919038869,4.239999771118164,4.099999904632568,2.6206951737324453,1.1399999856948853,2.940000057220459,6.78000020980835,3.8400001525878906,10.569999694824219
Low,1241,4.687421437716119,4.039999961853027,4.199999809265137,2.5710252089664976,1.1100000143051147,2.7799999713897705,6.449999809265137,3.669999837875366,10.390000343322754
Close,1241,4.777767920570927,4.150000095367432,4.199999809265137,2.5926704471154047,1.1100000143051147,2.8399999141693115,6.5,3.6600000858306885,10.470000267028809
Volume,1241,168124.2546333602,82100.0,9700.0,494743.88556747185,1900.0,34200.0,166300.0,132100.0,14524200.0
Dividends,1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stock Splits,1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
