,count,mean,median,mode,std,min,25%,75%,IQR,max
Open,1063,13.436089106330456,12.669802862019761,12.149106860092024,2.497715178174735,9.304775126772062,11.927121304741476,13.970065443115653,2.0429441383741764,23.370649570333473
High,1063,13.686093386797904,12.877533143895416,10.571868896484375,2.5894434939817383,9.434851702055862,12.109693595076536,14.173098242221187,2.063404647144651,24.397931551965147
Low,1063,13.165247229791234,12.452616872919252,10.37756481909819,2.4058286287709625,9.157356331319392,11.698175730416592,13.712205886236635,2.014030155820043,22.257761001586914
Close,1063,13.425415285779751,12.669410705566406,12.170454025268555,2.4839739988408627,9.39149284362793,11.9231595993042,13.949969291687012,2.0268096923828125,22.779964447021484
Volume,1063,575089.0874882408,398800.0,201600.0,585623.6673080361,72900.0,252600.0,689200.0,436600.0,7012500.0
Dividends,1063,0.0021599360301034804,0.0,0.0,0.034442004256748655,0.0,0.0,0.0,0.0,0.69457
Stock Splits,1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
