,count,mean,median,mode,std,min,25%,75%,IQR,max
Open,1464,15.998025132541324,15.230719982623349,14.061908891347395,2.5808030742170347,11.925920599529546,13.758384250817686,18.435244882000813,4.676860631183127,23.93000030517578
High,1464,16.20982839310725,15.451740916557949,13.53368382398984,2.6049274934940785,12.004095013913677,13.940071627626818,18.580202119602706,4.640130491975889,24.559999465942383
Low,1464,15.76886509700823,14.994605732814941,12.556868394246585,2.5725008014687867,11.258354957948388,13.52867805503643,18.16327265525609,4.6345946002196605,23.899999618530273
Close,1464,16.00228042745851,15.265127658843994,18.54187774658203,2.5976371189207526,11.805030822753906,13.742521047592163,18.3987078666687,4.656186819076538,24.239999771118164
Volume,1464,2074733.743169399,1595350.0,632700.0,2212764.490989912,279000.0,1028150.0,2484600.0,1456450.0,59343300.0
Dividends,1464,0.003148219945355191,0.0,0.0,0.032228977966561226,0.0,0.0,0.0,0.0,0.583843
Stock Splits,1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
