,count,mean,median,mode,std,min,25%,75%,IQR,max
Open,4448,6.396816591871843,2.0036141558477367,1.5020937344863854,6.602873836920853,0.5405761452623253,1.5734794702542034,9.466194137973094,7.892714667718891,22.647737288452802
High,4448,6.501409005403727,2.0323232879562463,1.417905330657959,6.702068088177245,0.7444003702793462,1.5999745315538438,9.645041176464108,8.045066644910264,22.706718646005655
Low,4448,6.289842679635266,1.970540499794319,1.4444911446962048,6.505567168295511,0.5405761452623253,1.545471279262907,9.199138903245483,7.653667623982576,21.951790410135786
Close,4448,6.392495573170001,2.0029022693634033,1.417905330657959,6.598165113128323,0.6469190716743469,1.5736577212810516,9.473600149154663,7.8999424278736115,22.66739845275879
Volume,4448,1849921.082733813,1365848.0,0.0,1707671.2043565242,0.0,659692.0,2542670.0,1882978.0,24596880.0
Dividends,4448,0.0019005341726618709,0.0,0.0,0.04490462216899337,0.0,0.0,0.0,0.0,2.134598
Stock Splits,4448,0.0018884892086330936,0.0,0.0,0.05370076895314109,0.0,0.0,0.0,0.0,2.0
