,count,mean,median,mode,std,min,25%,75%,IQR,max
Open,4313,7.6760051328910555,7.395486653826891,2.752669334411621,3.2153103108528813,1.5869607585294792,5.405313075587815,9.542189229595602,4.136876154007787,16.833654245154534
High,4313,7.7956957894287555,7.5315589692174285,2.752669334411621,3.2480807786710204,1.6160126447838465,5.498073645839028,9.686787130026692,4.188713484187664,16.966551212516027
Low,4313,7.545209243657417,7.2805990567772065,2.752669334411621,3.1744408148299637,1.4707532135120094,5.301971511402702,9.407420062792992,4.10544855139029,16.61215944484274
Close,4313,7.669471520242132,7.395484924316406,2.752669334411621,3.212732352013908,1.4889105558395386,5.398157596588135,9.536792755126953,4.138635158538818,16.770370483398438
Volume,4313,1234237.2884303269,995700.0,0.0,1146333.289936549,0.0,582000.0,1593700.0,1011700.0,29456800.0
Dividends,4313,0.003108754463250638,0.0,0.0,0.024906875118398366,0.0,0.0,0.0,0.0,0.37647
Stock Splits,4313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
