,count,mean,median,mode,std,min,25%,75%,IQR,max
Open,6371,94.31629705849437,74.00232650072267,48.01313781738281,77.4857021070607,2.6500000953674316,43.51315293118094,128.37794494628906,84.86479201510812,476.8337707519531
High,6371,95.60612369219655,75.89968872070312,48.01313781738281,79.0206737661396,2.700000047683716,43.86064910888672,130.34311989219904,86.48247078331232,489.08270263671875
Low,6371,92.92053782637977,71.56092834472656,48.01313781738281,75.70213238862318,2.5999999046325684,42.65256118774414,127.787353515625,85.13479232788086,454.304443359375
Close,6371,94.21626956057575,74.11668395996094,48.01313781738281,77.25465600132594,2.6500000953674316,43.49114227294922,128.37794494628906,84.88680267333984,465.678466796875
Volume,6371,794550.2592999529,25.0,0.0,1905038.5075784647,0.0,0.0,283608.0,283608.0,32305600.0
Dividends,6371,0.0015985813843980537,0.0,0.0,0.06938822777639299,0.0,0.0,0.0,0.0,3.773767
Stock Splits,6371,0.001077837074242662,0.0,0.0,0.05586401218348217,0.0,0.0,0.0,0.0,4.0
